<TICKER>;<PER>;<DATE>;<TIME>;<OPEN>;<HIGH>;<LOW>;<CLOSE>
US2.AAPL;D;20101115;000000;309.70000;310.54000;306.27000;307.03500
US2.AAPL;D;20101116;000000;305.66000;307.60000;299.32000;301.59000
US2.AAPL;D;20101117;000000;301.08000;303.99000;297.76000;300.50000
US2.AAPL;D;20101118;000000;305.11000;309.67000;304.69000;308.43000
US2.AAPL;D;20101119;000000;307.84000;308.40000;305.46000;306.73000
US2.AAPL;D;20101122;000000;306.60000;313.36000;306.00000;313.36000
US2.AAPL;D;20101123;000000;310.45000;311.75000;306.56000;308.73000
US2.AAPL;D;20101124;000000;312.00000;315.40000;311.75000;314.79500
US2.AAPL;D;20101126;000000;313.56000;317.69990;312.94000;315.00000
US2.AAPL;D;20101129;000000;315.49000;317.48000;311.38000;316.87000
US2.AAPL;D;20101130;000000;313.54000;314.36000;310.87000;311.15000
US2.AAPL;D;20101201;000000;315.27000;317.75000;315.06000;316.40000
US2.AAPL;D;20101202;000000;317.47000;319.00000;314.89000;318.15000
US2.AAPL;D;20101203;000000;316.91500;318.65000;316.37000;317.44000
US2.AAPL;D;20101206;000000;318.54000;322.33000;318.42000;320.15000
US2.AAPL;D;20101207;000000;323.80000;323.99000;318.12000;318.21000
US2.AAPL;D;20101208;000000;319.75990;321.02000;317.11000;321.01000
US2.AAPL;D;20101209;000000;322.23000;322.50000;319.02000;319.75750
US2.AAPL;D;20101210;000000;319.64990;321.05000;318.60000;320.44600
US2.AAPL;D;20101213;000000;324.35000;325.06000;321.00000;321.67000
US2.AAPL;D;20101214;000000;321.73000;322.54000;319.00000;320.29000
US2.AAPL;D;20101215;000000;320.10000;323.00000;319.19000;320.36000
US2.AAPL;D;20101216;000000;321.10000;322.61000;320.12000;321.25000
US2.AAPL;D;20101217;000000;321.63000;321.79000;320.23000;320.61000
US2.AAPL;D;20101220;000000;321.41000;323.25000;318.23000;322.21000
US2.AAPL;D;20101221;000000;323.00000;324.39000;322.06000;324.20500
US2.AAPL;D;20101222;000000;324.36000;325.72000;323.55000;325.16000
US2.AAPL;D;20101223;000000;324.99000;325.15000;323.17000;323.60000
US2.AAPL;D;20101227;000000;323.17000;325.44000;321.52000;324.68000
US2.AAPL;D;20101228;000000;325.93000;326.66000;325.06000;325.47000
US2.AAPL;D;20101229;000000;326.22000;326.45000;325.10000;325.29000
US2.AAPL;D;20101230;000000;325.48000;325.51000;323.05000;323.66000
US2.AAPL;D;20101231;000000;322.95000;323.48000;321.31000;322.56000
