<TICKER>;<PER>;<DATE>;<TIME>;<OPEN>;<HIGH>;<LOW>;<CLOSE>
USDJPY;W;20070903;000000;115.76000;116.52000;112.83000;112.98000
USDJPY;W;20070910;000000;112.95000;115.54000;112.57000;115.31000
USDJPY;W;20070917;000000;115.28000;116.38000;113.96000;115.32000
USDJPY;W;20070924;000000;115.34000;115.89000;114.00000;114.67000
USDJPY;W;20071001;000000;114.68000;117.28000;114.67000;116.97000
USDJPY;W;20071008;000000;117.10000;117.85000;116.81000;117.54000
USDJPY;W;20071015;000000;117.54000;117.95000;113.76000;114.10000
USDJPY;W;20071022;000000;114.11000;115.04000;113.23000;114.14000
USDJPY;W;20071029;000000;114.13000;115.93000;114.00000;114.73000
USDJPY;W;20071105;000000;114.74000;114.81000;110.34000;110.41000
USDJPY;W;20071112;000000;110.42000;111.76000;109.10000;110.85000
USDJPY;W;20071119;000000;110.83000;111.08000;107.51000;108.23000
USDJPY;W;20071126;000000;108.25000;111.25000;107.19000;111.03000
USDJPY;W;20071203;000000;111.03000;111.79000;109.52000;111.50000
USDJPY;W;20071210;000000;111.51000;113.59000;110.46000;113.31000
USDJPY;W;20071217;000000;113.33000;114.21000;112.71000;113.96000
USDJPY;W;20071224;000000;113.96000;114.66000;112.24000;112.43000
USDJPY;W;20071231;000000;112.43000;112.67000;107.87000;108.39000
USDJPY;W;20080107;000000;108.40000;110.12000;108.40000;108.66000
USDJPY;W;20080114;000000;108.68000;108.96000;105.89000;106.73000
USDJPY;W;20080121;000000;106.77000;107.89000;104.93000;106.67000
USDJPY;W;20080128;000000;106.66000;107.47000;105.67000;106.45000
USDJPY;W;20080204;000000;106.46000;107.82000;105.88000;107.31000
USDJPY;W;20080211;000000;107.30000;108.61000;106.29000;107.84000
USDJPY;W;20080218;000000;107.87000;108.36000;106.69000;107.31000
USDJPY;W;20080225;000000;107.31000;108.22000;103.58000;103.61000
USDJPY;W;20080303;000000;103.60000;104.19000;101.40000;102.48000
USDJPY;W;20080310;000000;102.51000;103.59000;98.71000;99.10000
USDJPY;W;20080317;000000;99.10000;100.45000;95.71000;99.40000
USDJPY;W;20080324;000000;99.40000;101.04000;98.54000;99.23000
USDJPY;W;20080331;000000;99.22000;102.95000;98.79000;101.54000
USDJPY;W;20080407;000000;101.55000;102.85000;99.99000;101.49000
USDJPY;W;20080414;000000;101.47000;104.65000;100.26000;103.80000
USDJPY;W;20080421;000000;103.80000;104.82000;102.65000;104.49000
USDJPY;W;20080428;000000;104.48000;105.71000;103.19000;105.14000
USDJPY;W;20080505;000000;105.16000;105.62000;102.55000;102.96000
USDJPY;W;20080512;000000;102.96000;105.44000;102.55000;104.04000
USDJPY;W;20080519;000000;104.04000;104.69000;102.70000;103.26000
USDJPY;W;20080526;000000;103.23000;105.88000;103.10000;105.12000
USDJPY;W;20080602;000000;105.12000;106.43000;103.85000;104.63000
USDJPY;W;20080609;000000;104.65000;108.39000;104.39000;107.95000
USDJPY;W;20080616;000000;107.94000;108.59000;107.09000;107.20000
USDJPY;W;20080623;000000;107.19000;108.43000;105.83000;106.14000
USDJPY;W;20080630;000000;106.13000;106.93000;104.95000;106.71000
USDJPY;W;20080707;000000;106.71000;107.76000;105.63000;106.11000
USDJPY;W;20080714;000000;106.09000;107.09000;103.75000;106.92000
USDJPY;W;20080721;000000;106.90000;107.99000;105.98000;107.76000
USDJPY;W;20080728;000000;107.75000;108.38000;107.26000;107.66000
USDJPY;W;20080804;000000;108.01000;110.37000;107.61000;110.19000
USDJPY;W;20080811;000000;110.18000;110.67000;108.35000;110.43000
USDJPY;W;20080818;000000;110.46000;110.56000;108.11000;110.07000
USDJPY;W;20080825;000000;110.05000;110.29000;108.40000;108.51000
USDJPY;W;20080901;000000;108.51000;109.18000;105.51000;108.46000
USDJPY;W;20080908;000000;108.46000;109.08000;105.48000;105.51000
USDJPY;W;20080915;000000;105.52000;108.03000;103.52000;106.84000
USDJPY;W;20080922;000000;106.85000;107.17000;105.00000;105.74000
USDJPY;W;20080929;000000;105.74000;106.97000;103.48000;104.76000
USDJPY;W;20081006;000000;104.73000;105.16000;97.88000;100.71000
USDJPY;W;20081013;000000;100.71000;103.07000;99.24000;101.56000
USDJPY;W;20081020;000000;101.54000;102.42000;90.86000;93.54000
USDJPY;W;20081027;000000;93.57000;99.71000;91.85000;98.50000
USDJPY;W;20081103;000000;98.50000;100.57000;96.72000;99.11000
USDJPY;W;20081110;000000;99.15000;99.46000;94.44000;96.11000
USDJPY;W;20081117;000000;96.12000;97.54000;93.53000;95.85000
USDJPY;W;20081124;000000;95.82000;97.42000;94.58000;95.46000
USDJPY;W;20081201;000000;95.47000;95.58000;91.57000;92.73000
USDJPY;W;20081208;000000;92.74000;93.91000;88.14000;91.43000
USDJPY;W;20081215;000000;91.46000;91.49000;87.10000;89.14000
USDJPY;W;20081222;000000;89.15000;91.30000;89.06000;90.60000
USDJPY;W;20081229;000000;90.64000;92.42000;89.46000;92.05000
USDJPY;W;20090105;000000;92.05000;94.64000;90.12000;90.13000
USDJPY;W;20090112;000000;90.15000;91.04000;88.45000;90.95000
USDJPY;W;20090119;000000;90.95000;91.30000;87.10000;88.73000
USDJPY;W;20090126;000000;88.77000;90.74000;88.23000;90.00000
USDJPY;W;20090202;000000;90.01000;92.25000;88.57000;91.79000
USDJPY;W;20090209;000000;91.81000;92.42000;89.68000;91.57000
USDJPY;W;20090216;000000;91.58000;94.46000;91.39000;93.51000
USDJPY;W;20090223;000000;93.52000;98.71000;92.74000;97.55000
USDJPY;W;20090302;000000;97.54000;99.68000;96.55000;98.30000
USDJPY;W;20090309;000000;98.31000;99.18000;95.64000;98.06000
USDJPY;W;20090316;000000;98.09000;98.97000;93.53000;95.59000
USDJPY;W;20090323;000000;95.61000;98.87000;95.40000;97.94000
USDJPY;W;20090330;000000;97.96000;100.39000;96.00000;100.02000
USDJPY;W;20090406;000000;100.06000;101.45000;99.32000;100.26000
USDJPY;W;20090413;000000;100.28000;100.74000;98.13000;99.11000
USDJPY;W;20090420;000000;99.14000;99.41000;96.60000;97.07000
USDJPY;W;20090427;000000;97.12000;99.59000;95.60000;99.26000
USDJPY;W;20090504;000000;99.29000;99.77000;97.92000;98.66000
USDJPY;W;20090511;000000;98.67000;98.83000;94.71000;94.74000
USDJPY;W;20090518;000000;94.77000;96.70000;93.81000;94.51000
USDJPY;W;20090525;000000;94.55000;97.24000;94.39000;95.32000
USDJPY;W;20090601;000000;94.82000;98.89000;94.41000;98.73000
USDJPY;W;20090608;000000;98.72000;98.87000;97.06000;98.29000
USDJPY;W;20090615;000000;98.30000;98.58000;95.49000;96.14000
USDJPY;W;20090622;000000;96.22000;96.57000;94.85000;95.20000
USDJPY;W;20090629;000000;95.21000;96.98000;95.06000;96.16000
USDJPY;W;20090706;000000;96.19000;96.24000;91.75000;92.49000
USDJPY;W;20090713;000000;92.47000;94.46000;91.70000;94.25000
